Shape__Length,OBJECTID,Deaths,TotalPop,ZIPCode,Note,Shape__Area,Place,Cases
52885.3256566675,"378","0","3059","28088",,72787169.9580688,Landis,"4"
458218.963524001,"379","1","8506","28090",,2661358061.4715,Lawndale,"5"
313074.926269122,"380","0","2353","28091",,2694411423.45477,Lilesville,"2"
535483.341451103,"381","0","40052","28092",,3216596915.74634,Lincolnton,"18"
181830.474266294,"382","0","6124","28097",,836579136.406799,Locust,"3"
49283.1941486609,"383","0","4010","28098",,99103128.4535522,Lowell,"2"
19058.3264759027,"384",,"465","28101",Population <500 and Cases <5,12210373.4969482,Mc Adenville,
449440.107851781,"385","0","11346","28103",,4253866560.83563,Marshville,"8"
325979.692599077,"386","3","32469","28104",,824578845.587585,Matthews,"26"
278013.840820393,"387","6","45346","28105",,668165195.784729,Matthews,"84"
250943.513182056,"388","0","8210","28107",,1388640520.38739,Midland,"6"
422255.233862207,"389","6","55536","28110",,3676478383.48267,Monroe,"73"
318461.97727687,"390","4","28060","28112",,3713382117.46545,Monroe,"91"
346437.871140422,"391","0","9034","28114",,1900066101.23077,Mooresboro,"4"
327151.756863337,"392","2","41536","28115",,2057262512.61176,Mooresville,"33"
234425.757349855,"393","1","47608","28117",,1555969690.69189,Mooresville,"41"
298425.648226889,"394","0","3034","28119",,1970357677.74512,Morven,"6"
272689.093586748,"395","0","24318","28120",,1001654680.08618,Mount Holly,"17"
301866.136666845,"396","1","7015","28124",,1620148303.23315,Mount Pleasant,"10"
198953.955252748,"397","0","2657","28125",,1169162879.13867,Mount Ulla,"3"
468250.659328753,"398","0","7631","28127",,2159940152.89789,New London,"2"
282114.674844027,"399","0","8098","28128",,2054286113.35083,Norwood,"4"
219035.034364981,"400","0","6031","28129",,1226619926.53345,Oakboro,"3"
421295.337069002,"401","0","2713","28133",,2384968915.9574,Peachland,"2"
88085.4538299006,"402","1","11817","28134",,248618254.324951,Pineville,"26"
475980.429437205,"403","0","5968","28135",,2916374106.84241,Polkton,"5"
291589.496037827,"404","0","3843","28137",,1223676252.05975,Richfield,"2"
357387.534646104,"405","0","11659","28138",,1278406256.12445,Rockwell,"17"
674832.691106946,"406","2","20134","28139",,5078697342.95056,Rutherfordton,"63"
279505.654446658,"407","7","25846","28144",,867982991.287292,Salisbury,"118"
452196.720325258,"408","0","30382","28146",,3012969418.7887,Salisbury,"52"
312495.471896358,"409","17","26204","28147",,2146390330.37,Salisbury,"215"
579453.815714684,"410","1","29296","28150",,3159764942.52783,Shelby,"16"
304211.560780764,"411","0","26078","28152",,2247420971.2251,Shelby,"17"
42602.5220628392,"412","0","3126","28159",,51886096.1330566,Spencer,"17"
70799.3749654705,"413","1","4015","28160",,170326604.450989,Spindale,"25"
191731.821086023,"414","0","5814","28163",,970276414.142883,Stanfield,"1"
324856.854746788,"415","0","15447","28164",,1144736813.58362,Stanley,"11"
217041.310552797,"416","0","9868","28166",,911716953.816406,Troutman,"4"
347927.953502144,"417","0","2418","28167",,1934997992.23633,Union Mills,"9"
340004.345415379,"418","0","10437","28168",,2469130589.68384,Vale,"1"
655726.472285971,"419","0","12494","28170",,5053183842.2157,Wadesboro,"22"
318858.064536165,"420","0","63837","28173",,3045162637.21796,Waxhaw,"34"
246986.820118662,"421","1","9287","28174",,985461754.807983,Wingate,"18"
34485.9053855683,"422","0","16755","28202",,50452583.9099121,Charlotte,"31"
54761.2733662689,"423","0","19070","28203",,91001089.479126,Charlotte,"30"
40761.7265321132,"424","1","8738","28204",,48899100.5548096,Charlotte,"17"
104910.810677792,"425","1","51821","28205",,335820474.82135,Charlotte,"88"
71458.050216539,"426","0","15244","28206",,182577260.697876,Charlotte,"38"
36157.3958026361,"427","0","9761","28207",,68333859.7921753,Charlotte,"15"
157267.598078636,"428","5","39944","28208",,595973347.5495,Charlotte,"109"
72359.4847682198,"429","0","26012","28209",,157335764.525879,Charlotte,"29"
112745.958411281,"430","1","44704","28210",,342547124.476257,Charlotte,"115"
102838.759144167,"431","7","31253","28211",,292827786.05603,Charlotte,"56"
96077.3791004252,"432","1","42744","28212",,237710291.866211,Charlotte,"106"
162252.089416931,"433","1","45338","28213",,412614569.613403,Charlotte,"86"
224926.880987091,"434","1","41208","28214",,965554836.030151,Charlotte,"80"
222976.412140327,"435","3","60256","28215",,782010510.903748,Charlotte,"153"
184761.316525275,"436","1","58744","28216",,857978895.941772,Charlotte,"110"
132462.900799897,"437","0","30875","28217",,428067925.271423,Charlotte,"127"
34959.7943637767,"438","0","2941","28223",,16745950.1914673,Charlotte,"0"
131097.087702525,"439","2","40227","28226",,430471271.22644,Charlotte,"49"
297066.255269002,"440","3","57319","28227",,1173416755.00244,Charlotte,"103"
159979.41236041,"441","0","43683","28262",,593648477.600464,Charlotte,"79"
192155.045229049,"442","2","81464","28269",,840640266.840637,Charlotte,"129"
161555.486865571,"443","1","34753","28270",,345778417.622314,Charlotte,"23"
192801.276498242,"444","1","40544","28273",,614626385.142517,Charlotte,"94"
144850.675101077,"445","5","72020","28277",,675381884.726379,Charlotte,"84"
246465.469761239,"446","1","32539","28278",,902762098.137573,Charlotte,"42"
130217.445212828,"447","0","17717","28301",,348717238.9104,Fayetteville,"22"
179304.154504403,"448","0","34600","28303",,540160738.043701,Fayetteville,"20"
186465.416198877,"449","1","39651","28304",,491742944.185852,Fayetteville,"65"
49443.8950343603,"450","0","5010","28305",,69895111.336731,Fayetteville,"4"
562860.488861907,"451","1","42565","28306",,2090603260.31519,Fayetteville,"43"
92732.9092032322,"452","0","15486","28307",,174879596.356018,Fort Bragg,"3"
45243.1542141805,"453","0","737","28308",,90374263.7665405,Pope Army Airfield,"0"
200733.090413706,"454","0","8861","28310",,506286340.902344,Fort Bragg,"0"
240844.864072535,"455","1","36046","28311",,1336136656.04889,Fayetteville,"33"
556260.336471476,"456","0","18419","28312",,4341373681.0871,Fayetteville,"17"
185615.29020179,"457","2","53642","28314",,816473670.87677,Fayetteville,"66"
494397.056686911,"458","1","13329","28315",,2049308469.85626,Aberdeen,"14"
372935.466158955,"459","0","4579","28318",,2217851356.83313,Autryville,"3"
381864.201698899,"460","0","9381","28320",,3248490168.58801,Bladenboro,"4"
301931.807656215,"461","0","4578","28323",,1112191308.33496,Bunnlevel,"4"
488036.173063298,"462","0","22382","28326",,3242119864.63824,Cameron,"15"
586939.342565835,"463","0","18273","28327",,5396542091.08795,Carthage,"8"
657248.933701037,"464","0","26951","28328",,6810728499.67102,Clinton,"79"
213915.020571421,"465","0","10709","28333",,1249687746.85376,Dudley,"20"
544402.158241248,"466","1","26215","28334",,4497238669.98419,Dunn,"39"
577770.225904475,"467","0","11927","28337",,5069041872.41577,Elizabethtown,"12"
492508.044174152,"468","0","4804","28338",,3935542448.08881,Ellerbe,"5"
310656.999787593,"469","0","7226","28339",,1064553458.41333,Erwin,"6"
450516.228420328,"470","1","10738","28340",,3757196814.59872,Fairmont,"19"
421094.619116886,"471","0","5080","28341",,2787115249.34564,Faison,"11"
106909.663733147,"472","0","1567","28343",,458723474.164063,Gibson,"2"
269142.265002464,"473","1","3814","28344",,1128755315.22852,Godwin,"11"
332606.523883072,"474","1","12656","28345",,2126402412.95966,Hamlet,"32"
194334.44204749,"475","0","1826","28347",,747268691.675964,Hoffman,"2"
329846.853315969,"476","1","36052","28348",,1166315651.14276,Hope Mills,"45"
326624.538740731,"477","0","3955","28349",,1959246504.68726,Kenansville,"34"
11657.1581787366,"478",,"70","28350",Population <500 and Cases <5,7876659.25891113,Lakeview,
386362.394376361,"479","0","5269","28351",,1788599136.13666,Laurel Hill,"6"
438869.872406896,"480","0","25298","28352",,3264782876.16284,Laurinburg,"24"
286294.988335977,"481","1","4914","28356",,1497885580.84283,Linden,"4"
200973.924425577,"482","0","3224","28357",,998095899.747498,Lumber Bridge,"9"
504386.80427759,"483","1","38517","28358",,5499536726.32037,Lumberton,"113"
363920.117329658,"484","1","14944","28360",,1985862696.58282,Lumberton,"27"
383927.716730151,"485","0","1079","28363",,1736455559.11224,Marston,"1"
464303.223304611,"486","0","15170","28364",,3845135736.01221,Maxton,"12"
617077.136427741,"487","8","17063","28365",,5449867058.99634,Mount Olive,"99"
414618.719505341,"488","0","5153","28366",,2293381130.24042,Newton Grove,"11"
401393.305842191,"489","1","2241","28369",,1800121585.61136,Orrum,"2"
229991.086519014,"490","2","7085","28371",,1005950088.08063,Parkton,"18"
255857.280522167,"491","0","15254","28372",,1147770145.91595,Pembroke,"3"
140223.621385681,"492","0","2552","28373",,460329066.992676,Pinebluff,"2"
186776.563275302,"493","5","18171","28374",,609888351.153748,Pinehurst,"59"
21293.1141646594,"494",,"155","28375",Population <500 and Cases <5,16154829.5779114,Proctorville,
618028.253174216,"495","0","43831","28376",,8255601209.37079,Raeford,"97"
446034.002241504,"496","0","13036","28377",,2872865768.25568,Red Springs,"48"
486165.084209017,"497","1","25804","28379",,4156662320.34821,Rockingham,"46"
652666.741452106,"498","0","8006","28382",,3525739741.42773,Roseboro,"6"
460017.981876533,"499","0","7713","28383",,2904453853.97415,Rowland,"19"
480450.415018018,"500","0","12414","28384",,2850567240.80182,Saint Pauls,"63"
321938.125650219,"501","0","3005","28385",,1040463355.97156,Salemburg,"8"
354913.796549299,"502","0","6068","28386",,1134602512.8537,Shannon,"27"
181010.127281146,"503","2","17139","28387",,810260751.658813,Southern Pines,"6"
287302.836124697,"504","1","23494","28390",,1630867413.08136,Spring Lake,"18"
202263.555324582,"505","0","5326","28391",,1084470955.12604,Stedman,"2"
187529.786563954,"506","0","1554","28392",,925384379.987671,Tar Heel,"8"
233550.655699493,"507","0","2160","28393",,1437383838.7915,Turkey,"7"
300186.221923817,"508","0","6094","28394",,1215312777.16113,Vass,"5"
246616.208913961,"509","0","2657","28395",,1382105528.22943,Wade,"2"
330475.243709585,"510","0","2679","28396",,1631714382.90094,Wagram,"3"
345606.723026117,"511","2","7672","28398",,2739435952.33466,Warsaw,"54"
308489.981388208,"512","1","1934","28399",,2338498223.40869,White Oak,"8"
302995.405207511,"513","0","24213","28401",,925590291.269562,Wilmington,"9"
135103.298695973,"514","0","41945","28403",,403456249.54361,Wilmington,"16"
212896.044608315,"515","0","33719","28405",,694443662.189972,Wilmington,"10"
626246.018361276,"516","1","34974","28409",,678530052.059952,Wilmington,"15"
591854.549770877,"517","2","38820","28411",,1477023573.08954,Wilmington,"12"
245813.217862995,"518","0","42977","28412",,635947452.301941,Wilmington,"23"
622951.504256468,"519","0","5116","28420",,4030119174.4476,Ash,"6"
246250.995159075,"520","0","2040","28421",,1701084244.28595,Atkinson,"0"
406510.949073508,"521","0","8682","28422",,2520456183.00197,Bolivia,"5"
560706.23791653,"522","0","2285","28423",,4327886518.67657,Bolton,"8"
522799.098840262,"523","1","12625","28425",,4872852970.19843,Burgaw,"19"
131890.839899376,"524","0","7142","28428",,153392950.326767,Carolina Beach,"5"
244578.64538817,"525","0","8542","28429",,1146009267.92944,Castle Hayne,"1"
235369.368885516,"526","0","2055","28430",,1294763521.80133,Cerro Gordo,"7"
414968.282140325,"527","4","6741","28431",,2019287633.59152,Chadbourn,"33"
381140.327621418,"528","0","1684","28432",,913029717.719559,Clarendon,"1"
497145.128049416,"529","0","5297","28433",,3257754219.81824,Clarkton,"1"
262045.947095385,"530","0","1357","28434",,2209417286.23001,Council,"3"
418800.327512466,"531","0","2931","28435",,2746865502.37314,Currie,"0"
304067.898737588,"532","0","2312","28436",,1250613651.60083,Delco,"0"
354385.951020838,"533","0","1688","28438",,1324758692.31961,Evergreen,"3"
213264.007900786,"534","1","1536","28439",,667490225.496307,Fair Bluff,"4"
555550.533903291,"535","0","3328","28441",,3774857745.4223,Garland,"4"
336354.405393145,"536","0","1734","28442",,1395074837.14975,Hallsboro,"1"
560208.032392264,"537","0","22483","28443",,4337834719.99771,Hampstead,"10"
548979.732892781,"538","0","2278","28444",,3251010335.70935,Harrells,"1"
676482.174744674,"539","0","8142","28445",,2835470197.40424,Holly Ridge,"8"
442226.920323366,"540","0","1334","28447",,2755654733.91089,Ivanhoe,"0"
400674.523076971,"541","0","1216","28448",,2360585218.26868,Kelly,"0"
80695.004584803,"542","0","1958","28449",,112229003.875305,Kure Beach,"0"
277199.450521116,"543","3","2397","28450",,1482484363.39343,Lake Waccamaw,"23"
771852.448618022,"544","0","39194","28451",,5322314275.71591,Leland,"10"
76626.8782038921,"545","0","513","28452",,201031402.998276,Longwood,"0"
428957.863476439,"546","1","4137","28453",,2286467269.94287,Magnolia,"26"
319144.850869927,"547","0","3549","28454",,3064407818.25446,Maple Hill,"0"
339624.478895421,"548","1","1718","28455",,1802269564.75485,Nakina,"3"
368901.62202232,"549","0","3566","28456",,1872158645.14374,Riegelwood,"3"
551931.996451502,"550","0","12840","28457",,3397895880.78387,Rocky Point,"2"
549753.327973728,"551","0","7018","28458",,3025757032.09851,Rose Hill,"17"
505270.66774661,"552","1","10588","28460",,868820245.916626,Sneads Ferry,"5"
699193.3729383,"553","1","20575","28461",,2976816159.44659,Southport,"8"
578042.071238933,"554","0","14309","28462",,3173815797.17624,Supply,"4"
489113.866817469,"555","2","9865","28463",,3441446535.6745,Tabor City,"57"
216752.818849917,"556","0","2491","28464",,651873569.02948,Teachey,"3"
260764.452809295,"557","0","8285","28465",,278142792.540329,Oak Island,"5"
646652.750223625,"558","0","10375","28466",,4134830722.40503,Wallace,"12"
182374.085490172,"559","1","11393","28467",,478052225.035095,Calabash,"4"
281339.504069841,"560","0","5394","28468",,561581539.026329,Sunset Beach,"0"
397460.188245043,"561","0","7481","28469",,718539224.77166,Ocean Isle Beach,"3"
362760.617388834,"562","0","13446","28470",,1182514664.27979,Shallotte,"3"
836470.753006453,"563","2","20002","28472",,5336860792.21823,Whiteville,"57"
420805.470689162,"564","0","4976","28478",,3641064446.79327,Willard,"4"
493774.783138492,"565","0","4874","28479",,2117768058.25922,Winnabow,"0"
198146.556810674,"566","0","2737","28480",,105606171.513519,Wrightsville Beach,"4"
625626.15035165,"567","1","19507","28501",,2991635337.302,Kinston,"34"
527051.926248194,"568","3","21016","28504",,3402165916.96191,Kinston,"62"
216402.11543394,"569","0","2984","28508",,979966062.858154,Albertson,"25"
160146.449017413,"570","0","1543","28510",,492605022.366577,Arapahoe,"1"
632922.312503469,"571","0","628","28511",,664520864.566406,Atlantic,"1"
282548.210087653,"572","0","3689","28512",,159414908.561523,Atlantic Beach,"1"
477095.460669018,"573","0","10825","28513",,2611479123.85803,Ayden,"8"
437586.784820445,"574","0","3463","28515",,1758589825.68518,Bayboro,"0"
1001596.71803034,"575","2","12482","28516",,3384236686.76337,Beaufort,"7"
473932.945095064,"576","0","8803","28518",,2702594658.36359,Beulaville,"13"
11964.2990373982,"577",,"328","28519",Population <500 and Cases <5,3782179.40026855,Bridgeton,
427477.052966737,"578",,"352","28520",Population <500 and Cases <5,633116579.775757,Cedar Island,
232445.955683396,"579","0","2259","28521",,984336924.154663,Chinquapin,"4"
297516.586083844,"580","0","2274","28523",,2247611957.06177,Cove City,"3"
860357.358716607,"581",,"443","28524",Population <500 and Cases <5,547256692.822876,Davis,
260376.078920819,"582","0","3309","28525",,1368793733.10339,Deep Run,"3"
437910.466683838,"583","0","2384","28526",,2062614072.29626,Dover,"2"
209684.397786102,"584","0","905","28527",,1145978492.04919,Ernul,"0"
79933.9347539672,"585","0","640","28528",,74196560.923584,Gloucester,"0"
412017.089612736,"586","0","2539","28529",,2523317524.60889,Grantsboro,"4"
426610.065184873,"587","0","7474","28530",,1906098626.48975,Grifton,"11"
159397.370996394,"588","0","1414","28531",,96666650.4205933,Harkers Island,"0"
874966.498361213,"589","1","25868","28532",,5072028576.29651,Havelock,"2"
192645.367219711,"590",,"0","28533",Population <500 and Cases <5,253735788.170532,Cherry Point,
352204.851723086,"591",,"186","28537",Population <500 and Cases <5,891999129.25647,Hobucken,
167225.326393657,"592","0","3342","28538",,837514346.679443,Hookerton,"5"
965472.416809673,"593","0","18000","28539",,2158531628.89203,Hubert,"1"
547729.060516664,"594","0","52400","28540",,3283488394.35052,Jacksonville,"16"
554417.951637184,"595","0","6146","28542",,1137151211.30426,Camp Lejeune,"3"
81799.9494086723,"596","1","6618","28543",,101812905.851257,Tarawa Terrace,"1"
92182.0384683423,"597","0","5607","28544",,155759986.503357,Midway Park,"0"
101700.276162633,"598","0","4010","28545",,145247654.855835,Mccutcheon Field,"0"
429757.095409677,"599","0","51963","28546",,2766403023.01086,Jacksonville,"10"
125030.1108688,"600","0","13868","28547",,321351155.112183,Camp Lejeune,"5"
402405.541085344,"601","0","14265","28551",,3578620059.57935,La Grange,"22"
104037.967496467,"602",,"131","28552",Population <500 and Cases <5,211084218.553589,Lowland,
64625.7950525977,"603","0","522","28553",,44093630.395752,Marshallberg,"1"
600372.548840717,"604","0","4702","28555",,3623337430.05573,Maysville,"3"
394317.853497314,"605","0","1150","28556",,1139666751.30212,Merritt,"0"
291647.007459014,"606","0","15254","28557",,400526127.961975,Morehead City,"1"
1030041.14449326,"607","1","28926","28560",,3309199654.78784,New Bern,"14"
2618.49962886206,"608",,"0","28561",Population <500 and Cases <5,195198.709350586,New Bern,
1071472.47820273,"609","2","38009","28562",,3853792240.20764,New Bern,"26"
612371.091717979,"610","1","22687","28570",,4050945831.7467,Newport,"13"
353024.477698561,"611","0","3137","28571",,1482289449.53186,Oriental,"3"
395176.694907308,"612","0","6379","28572",,3042675125.74115,Pink Hill,"6"
360117.836318431,"613","1","2475","28573",,3035889883.2348,Pollocksville,"2"
523654.71280993,"614","0","17702","28574",,3868294357.7301,Richlands,"3"
82049.6590834025,"615","0","595","28577",,131607264.267456,Sealevel,"0"
304549.15096381,"616","1","7044","28578",,1837860745.29797,Seven Springs,"17"
233023.142000653,"617","0","798","28579",,633080494.557556,Smyrna,"0"
373362.024423986,"618","1","12031","28580",,3261656823.56982,Snow Hill,"15"
703346.462367875,"619",,"224","28581",Population <500 and Cases <5,2404669972.88318,Stacy,
233745.537488706,"620","0","1824","28582",,566119411.242798,Stella,"1"
3607.20989795631,"621",,"0","28583",Population <500 and Cases <5,596710.740722656,Stonewall,
630505.524420815,"622","0","12910","28584",,870417864.570801,Swansboro,"4"
616313.550954669,"623","1","4170","28585",,5857263271.9624,Trenton,"14"
393188.365406213,"624","0","8427","28586",,3798727344.79224,Vanceboro,"6"
182903.197478108,"625",,"324","28587",Population <500 and Cases <5,250612018.426636,Vandemere,
260797.112041444,"626","1","26551","28590",,1153236268.85608,Winterville,"27"
206007.39513627,"627","0","3678","28594",,161880563.377441,Emerald Isle,"1"
365850.750506082,"628","0","49848","28601",,1378207425.05768,Hickory,"28"
319569.803956005,"629","0","31218","28602",,1938678919.97003,Hickory,"9"
325836.980718489,"630","0","6449","28604",,1915326545.24634,Banner Elk,"0"
248689.345104092,"631","0","4143","28605",,895784503.144714,Blowing Rock,"2"
214129.251492026,"632","0","2367","28606",,1247639586.18042,Boomer,"8"
555835.873680891,"633","0","37481","28607",,2776057252.95807,Boone,"6"
281255.134101197,"634","0","6457","28609",,1341728385.28827,Catawba,"4"
308096.881521473,"635","0","10238","28610",,1121879522.66571,Claremont,"1"
419111.187381629,"636","0","978","28611",,2483135872.03735,Collettsville,"0"
441028.943696581,"637","0","14906","28612",,2400642845.42798,Connelly Springs,"2"
362168.639637895,"638","0","25216","28613",,1220326345.78546,Conover,"16"
272770.247470023,"639","0","1883","28615",,1868599532.61511,Creston,"1"
263906.737953269,"640","0","2451","28617",,986888820.641235,Crumpler,"1"
224128.286954044,"641","0","2480","28618",,1010729766.2395,Deep Gap,"0"
492431.108964796,"642","0","10400","28621",,1827310682.30029,Elkin,"2"
228052.883765708,"643","0","2638","28622",,922706854.79248,Elk Park,"0"
176648.995975267,"644","0","1716","28623",,790959225.749146,Ennice,"1"
280305.359064925,"645","0","1893","28624",,1893859856.27216,Ferguson,"2"
627405.10903711,"646","0","38862","28625",,5528677082.18164,Statesville,"25"
148645.734339712,"647","0","3001","28626",,819063990.876587,Fleetwood,"1"
229623.659776181,"648","0","1534","28627",,929851696.585571,Glade Valley,"0"
19773.9407564207,"649",,"63","28629",Population <500 and Cases <5,18113919.8492432,Glendale Springs,
364175.180926025,"650","0","20369","28630",,1749206123.14734,Granite Falls,"10"
167245.211138671,"651","0","536","28631",,666742006.060913,Grassy Creek,"0"
380041.00063272,"652","0","5269","28634",,1708637469.52393,Harmony,"5"
282956.554467362,"653","0","4032","28635",,1589254753.84888,Hays,"4"
343683.132287545,"654","0","5186","28636",,1563401720.00476,Hiddenite,"0"
39679.7431148788,"655","0","1583","28637",,75804105.8025513,Hildebran,"3"
179942.259882133,"656","0","12560","28638",,586195125.955933,Hudson,"11"
302637.68949569,"657","0","4805","28640",,1056537388.6748,Jefferson,"3"
173376.666314256,"658","0","5578","28642",,922184812.2677,Jonesville,"5"
275858.107391137,"659","0","3443","28643",,2044042930.41492,Lansing,"1"
297831.475142139,"660","0","1570","28644",,2045165288.09131,Laurel Springs,"0"
930216.037146459,"661","0","47621","28645",,9179149391.98291,Lenoir,"35"
156576.175660301,"662",,"463","28646",Population <500 and Cases <5,440709602.757813,Linville,
190682.670149615,"663","0","1034","28649",,1036137984.80469,Mc Grady,"1"
377336.649296681,"664","0","13374","28650",,1278104496.07623,Maiden,"2"
349078.290644553,"665","0","6653","28651",,2065649255.9353,Millers Creek,"19"
295573.209104024,"666","0","3800","28654",,1821577421.53857,Moravian Falls,"8"
677983.745386268,"667","11","58249","28655",,9153179930.14331,Morganton,"113"
457051.359413869,"668","0","9610","28657",,3935578521.47217,Newland,"0"
451555.722478837,"669","0","25858","28658",,2022657893.02307,Newton,"14"
743040.466864705,"670","1","21013","28659",,2817470108.66394,North Wilkesboro,"88"
224297.744075571,"671","0","2336","28660",,892135691.594116,Olin,"4"
137228.322788793,"672","0","715","28663",,577849850.650269,Piney Creek,"0"
240271.301413849,"673","0","2986","28665",,1778038258.60608,Purlear,"3"
6065.66147149414,"674",,"105","28667",Population <500 and Cases <5,1309548.80932617,Rhodhiss,
97868.871629568,"675",,"39","28668",Population <500 and Cases <5,150579895.761963,Roaring Gap,
252536.432806368,"676","0","3133","28669",,1299426384.18799,Roaring River,"8"
257469.478215133,"677","0","3183","28670",,1123975912.01135,Ronda,"3"
47932.7256464108,"678",,"35","28672",Population <500 and Cases <5,62555584.7313232,Scottville,
248402.605359209,"679","0","6621","28673",,852092289.759583,Sherrills Ford,"3"
397880.21838125,"680","0","6805","28675",,2977111225.9541,Sparta,"5"
197653.666386266,"681","0","3444","28676",,830902972.436646,State Road,"0"
364916.143502525,"682","2","35614","28677",,2372250827.99042,Statesville,"32"
237772.476162198,"683","0","5252","28678",,1249807753.12482,Stony Point,"1"
227619.317646308,"684","0","2122","28679",,636943392.934937,Sugar Grove,"0"
412700.759417833,"685","0","26959","28681",,4726487412.65814,Taylorsville,"9"
108427.066369374,"686","0","1099","28682",,164657442.78833,Terrell,"1"
203358.60410099,"687","0","1934","28683",,988749233.112671,Thurmond,"1"
292392.138653963,"688","0","2175","28684",,1383524229.94177,Todd,"0"
215086.939280452,"689","0","1908","28685",,1296786088.98804,Traphill,"4"
304792.24772459,"690","0","1662","28689",,1218398001.86389,Union Grove,"3"
213466.610171622,"691","0","9427","28690",,668624773.04187,Valdese,"4"
286379.955820553,"692","0","4504","28692",,1091553223.68976,Vilas,"1"
170328.387778475,"693","0","1693","28693",,621923811.260986,Warrensville,"0"
416426.801998168,"694","0","8033","28694",,2188720146.69934,West Jefferson,"1"
565265.362104433,"695","0","13376","28697",,1810927272.521,Wilkesboro,"51"
227334.653867247,"696","0","1844","28698",,762471326.925049,Zionville,"0"
178622.867954755,"697","0","4830","28701",,557040025.003723,Alexander,"1"
168899.042279792,"698","0","704","28702",,749571990.457794,Almond,"1"
329012.999643476,"699","0","21728","28704",,1481682958.97644,Arden,"10"
376028.663142583,"700","0","7168","28705",,3538838336.04175,Bakersville,"2"
241272.033803256,"701","0","1340","28708",,795626278.709686,Balsam Grove,"0"
231197.383485249,"702","0","2308","28709",,1635213770.4093,Barnardsville,"0"
432841.10713665,"703","0","15250","28711",,2289646423.50623,Black Mountain,"2"
607196.289251341,"704","0","19644","28712",,3743370041.24365,Brevard,"4"
658029.652447302,"705","0","9333","28713",,7085157294.99072,Bryson City,"0"
538818.932986383,"706","0","17066","28714",,7287599937.88281,Burnsville,"5"
274379.594297132,"707","1","27289","28715",,1975153881.5733,Candler,"10"
450946.985814241,"708","0","18650","28716",,4450693739.33826,Canton,"7"
300525.403558474,"709","0","1471","28717",,1160000231.10587,Cashiers,"0"
157079.894608512,"710","0","607","28718",,604740430.192017,Cedar Mountain,"1"
506970.161305605,"711","0","6945","28719",,6313532001.74988,Cherokee,"5"
47768.4833790312,"712",,"35","28720",Population <500 and Cases <5,47877696.5422974,Chimney Rock,
451646.750156333,"713","0","10866","28721",,3262240884.20239,Clyde,"1"
371441.890606651,"714","0","6854","28722",,1330435890.70984,Columbus,"8"
521400.904374383,"715","0","11678","28723",,2829089767.59064,Cullowhee,"4"
7541.63511359509,"716",,"36","28725",Population <500 and Cases <5,1395548.49920654,Dillsboro,
52681.8363735949,"717","0","3477","28726",,62782212.3257446,East Flat Rock,"7"
74718.0620947517,"718","0","2978","28729",,115914409.369507,Etowah,"2"
277836.650121475,"719","0","10068","28730",,1334723772.69336,Fairview,"2"
308715.430561089,"720","0","9271","28731",,910498937.374664,Flat Rock,"6"
268599.174805656,"721","0","18899","28732",,1163648233.76184,Fletcher,"2"
200917.740964481,"722",,"200","28733",Population <500 and Cases <5,498075903.916718,Fontana Dam,
680710.034553254,"723","1","28423","28734",,8413329787.90622,Franklin,"2"
92735.3834552802,"724",,"294","28735",Population <500 and Cases <5,137680777.623108,Gerton,
243241.394198335,"725","0","740","28736",,845894035.551971,Glenville,"0"
354883.696935043,"726","0","21994","28739",,1809199500.98254,Hendersonville,"12"
391601.88482291,"727","0","2123","28740",,2560353451.70599,Green Mountain,"2"
291652.561708351,"728","0","3135","28741",,2488322100.83908,Highlands,"0"
323788.261855291,"729","0","2834","28742",,759756422.807678,Horse Shoe,"0"
351331.648547095,"730","0","2422","28743",,2855463957.34918,Hot Springs,"0"
20619.3143809221,"731","0","598","28745",,24208240.7459412,Lake Junaluska,"0"
301403.103342596,"732","0","2583","28746",,1635267198.94843,Lake Lure,"1"
278687.825520297,"733","0","2517","28747",,1644170650.80768,Lake Toxaway,"0"
433742.542694054,"734","1","12684","28748",,2568900770.12885,Leicester,"4"
8852.52475284555,"735",,"0","28749",Population <500 and Cases <5,1713987.45050049,Little Switzerland,
252655.252396679,"736","0","3738","28751",,1196971956.93442,Maggie Valley,"1"
729852.019397462,"737","1","31501","28752",,6843838240.70496,Marion,"18"
582321.875436497,"738","0","12286","28753",,7221367422.4903,Marshall,"1"
336365.654274912,"739","0","8823","28754",,2532637146.55933,Mars Hill,"0"
359387.276461913,"740","0","4770","28756",,2319967191.40479,Mill Spring,"2"
2617.87913210505,"741",,"0","28757",Population <500 and Cases <5,129672.114624023,Montreat,
219074.688607406,"742","1","7867","28759",,710290580.507599,Mills River,"3"
448908.605974668,"743","0","8493","28761",,3254647047.74689,Nebo,"9"
387268.208256282,"744","0","7603","28762",,2996741187.4848,Old Fort,"2"
202810.842815888,"745","0","2864","28763",,1145043002.66425,Otto,"1"
88900.5625977205,"746","0","1526","28766",,159626292.482056,Penrose,"1"
321689.536597621,"747","0","7895","28768",,2244655883.74216,Pisgah Forest,"1"
732920.80756429,"748","0","8212","28771",,9086438704.3884,Robbinsville,"0"
256613.212684218,"749","0","1942","28772",,577124059.134399,Rosman,"0"
267712.497423626,"750","0","3508","28773",,1396855034.24573,Saluda,"16"
224488.61951138,"751","0","1569","28774",,1130246511.80005,Sapphire,"0"
